past	0.0675	0.1392	0.7562
past	0.0701	0.1365	0.7154
past	0.0702	0.1351	0.7012
past	0.0708	0.1272	0.6105
past	-0.0551	0.0776	0.5194
past	-0.0551	0.0776	0.5194
velocity	-0.0012	-0.0006	-0.0428
new	0.0572	0.1433	0.8150
past	0.0624	0.1418	0.7889
past	0.0626	0.1417	0.7877
past	0.0675	0.1392	0.7562
past	0.0701	0.1365	0.7154
past	0.0702	0.1351	0.7012
past	0.0708	0.1272	0.6105
past	-0.0551	0.0776	0.5194
past	-0.0551	0.0776	0.5194
past	-0.0563	0.0769	0.4767
velocity	-0.0047	-0.0044	-0.3708
new	0.0624	0.1418	0.7889
past	0.0626	0.1417	0.7877
past	0.0675	0.1392	0.7562
past	0.0701	0.1365	0.7154
past	0.0702	0.1351	0.7012
past	0.0708	0.1272	0.6105
past	-0.0551	0.0776	0.5194
past	-0.0551	0.0776	0.5194
past	-0.0563	0.0769	0.4767
past	-0.0609	0.0726	0.1058
velocity	-0.0042	0.0024	0.0063
new	0.0626	0.1417	0.7877
past	0.0675	0.1392	0.7562
past	0.0701	0.1365	0.7154
past	0.0702	0.1351	0.7012
past	0.0708	0.1272	0.6105
past	-0.0551	0.0776	0.5194
past	-0.0551	0.0776	0.5194
past	-0.0563	0.0769	0.4767
past	-0.0609	0.0726	0.1058
past	-0.0652	0.0749	0.1121
velocity	-0.0060	0.0088	-0.0135
new	0.0934	1.4446	0.6309
past	0.0934	1.4447	0.6262
past	0.0933	1.4451	0.5930
past	0.0932	1.4451	0.5842
past	0.0931	1.4452	0.5784
past	0.0929	1.4452	0.5715
past	0.0927	1.4454	0.5637
past	0.0924	1.4454	0.5588
past	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
velocity	-0.0004	0.0003	-0.0101
new	0.0934	1.4447	0.6262
past	0.0933	1.4451	0.5930
past	0.0932	1.4451	0.5842
past	0.0931	1.4452	0.5784
past	0.0929	1.4452	0.5715
past	0.0927	1.4454	0.5637
past	0.0924	1.4454	0.5588
past	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
velocity	-0.0209	-1.5316	-0.0292
new	0.0933	1.4451	0.5930
past	0.0932	1.4451	0.5842
past	0.0931	1.4452	0.5784
past	0.0929	1.4452	0.5715
past	0.0927	1.4454	0.5637
past	0.0924	1.4454	0.5588
past	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
past	0.0710	-0.0858	0.5148
velocity	-0.0238	-0.0072	0.0003
new	0.0932	1.4451	0.5842
past	0.0931	1.4452	0.5784
past	0.0929	1.4452	0.5715
past	0.0927	1.4454	0.5637
past	0.0924	1.4454	0.5588
past	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
past	0.0710	-0.0858	0.5148
past	0.0472	-0.0931	0.5152
velocity	-0.0421	0.1389	-0.0221
new	0.0931	1.4452	0.5784
past	0.0929	1.4452	0.5715
past	0.0927	1.4454	0.5637
past	0.0924	1.4454	0.5588
past	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
past	0.0710	-0.0858	0.5148
past	0.0472	-0.0931	0.5152
past	0.0050	0.0458	0.4931
velocity	0.0021	-0.0010	-0.0110
new	0.0929	1.4452	0.5715
past	0.0927	1.4454	0.5637
past	0.0924	1.4454	0.5588
past	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
past	0.0710	-0.0858	0.5148
past	0.0472	-0.0931	0.5152
past	0.0050	0.0458	0.4931
past	0.0072	0.0448	0.4821
velocity	0.0094	-0.0049	-0.0884
new	0.0927	1.4454	0.5637
past	0.0924	1.4454	0.5588
past	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
past	0.0710	-0.0858	0.5148
past	0.0472	-0.0931	0.5152
past	0.0050	0.0458	0.4931
past	0.0072	0.0448	0.4821
past	0.0166	0.0399	0.3937
velocity	0.0034	-0.0021	-0.0558
new	0.0924	1.4454	0.5588
past	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
past	0.0710	-0.0858	0.5148
past	0.0472	-0.0931	0.5152
past	0.0050	0.0458	0.4931
past	0.0072	0.0448	0.4821
past	0.0166	0.0399	0.3937
past	0.0200	0.0378	0.3379
velocity	0.0051	-0.0058	-0.2493
new	0.0922	1.4455	0.5541
past	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
past	0.0710	-0.0858	0.5148
past	0.0472	-0.0931	0.5152
past	0.0050	0.0458	0.4931
past	0.0072	0.0448	0.4821
past	0.0166	0.0399	0.3937
past	0.0200	0.0378	0.3379
past	0.0252	0.0321	0.0885
velocity	0.0616	0.0225	-0.0137
new	0.0922	1.4455	0.5541
past	0.0918	1.4458	0.5440
past	0.0710	-0.0858	0.5148
past	0.0472	-0.0931	0.5152
past	0.0050	0.0458	0.4931
past	0.0072	0.0448	0.4821
past	0.0166	0.0399	0.3937
past	0.0200	0.0378	0.3379
past	0.0252	0.0321	0.0885
past	0.0867	0.0546	0.0748
velocity	0.0127	0.0021	0.0017
new	0.0934	1.4449	0.6149
past	0.0934	1.4451	0.6007
past	0.0933	1.4452	0.5871
past	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0928	1.4454	0.5675
past	0.0926	1.4453	0.5612
past	0.0920	1.4457	0.5495
past	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
velocity	0.0046	-0.0023	-0.0421
new	0.0934	1.4451	0.6007
past	0.0933	1.4452	0.5871
past	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0928	1.4454	0.5675
past	0.0926	1.4453	0.5612
past	0.0920	1.4457	0.5495
past	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
velocity	0.0030	-0.0018	-0.0395
new	0.0933	1.4452	0.5871
past	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0928	1.4454	0.5675
past	0.0926	1.4453	0.5612
past	0.0920	1.4457	0.5495
past	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
past	0.0171	0.0396	0.3858
velocity	0.0019	-0.0011	-0.0295
new	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0928	1.4454	0.5675
past	0.0926	1.4453	0.5612
past	0.0920	1.4457	0.5495
past	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
past	0.0171	0.0396	0.3858
past	0.0190	0.0385	0.3563
velocity	0.0038	-0.0030	-0.0918
new	0.0929	1.4452	0.5729
past	0.0928	1.4454	0.5675
past	0.0926	1.4453	0.5612
past	0.0920	1.4457	0.5495
past	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
past	0.0171	0.0396	0.3858
past	0.0190	0.0385	0.3563
past	0.0229	0.0354	0.2645
velocity	0.0014	-0.0014	-0.0544
new	0.0928	1.4454	0.5675
past	0.0926	1.4453	0.5612
past	0.0920	1.4457	0.5495
past	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
past	0.0171	0.0396	0.3858
past	0.0190	0.0385	0.3563
past	0.0229	0.0354	0.2645
past	0.0243	0.0340	0.2100
velocity	0.0007	-0.0010	-0.0529
new	0.0926	1.4453	0.5612
past	0.0920	1.4457	0.5495
past	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
past	0.0171	0.0396	0.3858
past	0.0190	0.0385	0.3563
past	0.0229	0.0354	0.2645
past	0.0243	0.0340	0.2100
past	0.0251	0.0329	0.1572
velocity	0.0000	-0.0001	-0.0068
new	0.0920	1.4457	0.5495
past	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
past	0.0171	0.0396	0.3858
past	0.0190	0.0385	0.3563
past	0.0229	0.0354	0.2645
past	0.0243	0.0340	0.2100
past	0.0251	0.0329	0.1572
past	0.0251	0.0329	0.1503
velocity	0.0001	-0.0001	-0.0069
new	0.0092	0.0440	0.4694
past	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
past	0.0171	0.0396	0.3858
past	0.0190	0.0385	0.3563
past	0.0229	0.0354	0.2645
past	0.0243	0.0340	0.2100
past	0.0251	0.0329	0.1572
past	0.0251	0.0329	0.1503
past	0.0251	0.0328	0.1435
velocity	0.0001	-0.0003	-0.0207
new	0.0095	0.0438	0.4673
past	0.0141	0.0414	0.4253
past	0.0171	0.0396	0.3858
past	0.0190	0.0385	0.3563
past	0.0229	0.0354	0.2645
past	0.0243	0.0340	0.2100
past	0.0251	0.0329	0.1572
past	0.0251	0.0329	0.1503
past	0.0251	0.0328	0.1435
past	0.0252	0.0324	0.1228
velocity	-0.0000	-0.0004	-0.0343
new	0.0934	1.4447	0.6277
past	0.0933	1.4451	0.5930
past	0.0931	1.4452	0.5812
past	0.0921	1.4456	0.5506
past	0.1694	0.1096	0.5112
past	0.0472	-0.0931	0.5152
past	0.0053	0.0457	0.4919
past	0.0064	0.0452	0.4866
past	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
velocity	0.0000	0.0000	0.0000
new	0.0933	1.4451	0.5930
past	0.0931	1.4452	0.5812
past	0.0921	1.4456	0.5506
past	0.1694	0.1096	0.5112
past	0.0472	-0.0931	0.5152
past	0.0053	0.0457	0.4919
past	0.0064	0.0452	0.4866
past	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
velocity	0.0008	-0.0005	-0.0103
new	0.0931	1.4452	0.5812
past	0.0921	1.4456	0.5506
past	0.1694	0.1096	0.5112
past	0.0472	-0.0931	0.5152
past	0.0053	0.0457	0.4919
past	0.0064	0.0452	0.4866
past	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
past	0.0156	0.0406	0.4084
velocity	0.0054	-0.0035	-0.0902
new	0.0921	1.4456	0.5506
past	0.1694	0.1096	0.5112
past	0.0472	-0.0931	0.5152
past	0.0053	0.0457	0.4919
past	0.0064	0.0452	0.4866
past	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
past	0.0156	0.0406	0.4084
past	0.0209	0.0371	0.3183
velocity	0.0016	-0.0014	-0.0425
new	0.1694	0.1096	0.5112
past	0.0472	-0.0931	0.5152
past	0.0053	0.0457	0.4919
past	0.0064	0.0452	0.4866
past	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
past	0.0156	0.0406	0.4084
past	0.0209	0.0371	0.3183
past	0.0225	0.0357	0.2757
velocity	0.0007	-0.0006	-0.0228
new	0.0472	-0.0931	0.5152
past	0.0053	0.0457	0.4919
past	0.0064	0.0452	0.4866
past	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
past	0.0156	0.0406	0.4084
past	0.0209	0.0371	0.3183
past	0.0225	0.0357	0.2757
past	0.0232	0.0351	0.2529
velocity	0.0006	-0.0006	-0.0241
new	0.0053	0.0457	0.4919
past	0.0064	0.0452	0.4866
past	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
past	0.0156	0.0406	0.4084
past	0.0209	0.0371	0.3183
past	0.0225	0.0357	0.2757
past	0.0232	0.0351	0.2529
past	0.0238	0.0345	0.2288
velocity	0.0005	-0.0005	-0.0188
new	0.0064	0.0452	0.4866
past	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
past	0.0156	0.0406	0.4084
past	0.0209	0.0371	0.3183
past	0.0225	0.0357	0.2757
past	0.0232	0.0351	0.2529
past	0.0238	0.0345	0.2288
past	0.0243	0.0340	0.2100
velocity	0.0211	0.0063	-0.1175
new	0.0078	0.0447	0.4787
past	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
past	0.0156	0.0406	0.4084
past	0.0209	0.0371	0.3183
past	0.0225	0.0357	0.2757
past	0.0232	0.0351	0.2529
past	0.0238	0.0345	0.2288
past	0.0243	0.0340	0.2100
past	0.0454	0.0403	0.0926
velocity	0.0241	0.0116	-0.0086
new	0.0147	0.0411	0.4187
past	0.0147	0.0411	0.4187
past	0.0156	0.0406	0.4084
past	0.0209	0.0371	0.3183
past	0.0225	0.0357	0.2757
past	0.0232	0.0351	0.2529
past	0.0238	0.0345	0.2288
past	0.0243	0.0340	0.2100
past	0.0454	0.0403	0.0926
past	0.0695	0.0519	0.0840
velocity	0.0127	0.0058	-0.0122
new	0.0934	1.4446	0.6357
past	0.0934	1.4449	0.6133
past	0.0935	1.4449	0.6085
past	0.0933	1.4450	0.5915
past	0.0933	1.4450	0.5915
past	0.0932	1.4452	0.5856
past	0.0929	1.4452	0.5729
past	0.0922	1.4455	0.5541
past	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
velocity	-0.0807	0.1216	-0.0584
new	0.0934	1.4449	0.6133
past	0.0935	1.4449	0.6085
past	0.0933	1.4450	0.5915
past	0.0933	1.4450	0.5915
past	0.0932	1.4452	0.5856
past	0.0929	1.4452	0.5729
past	0.0922	1.4455	0.5541
past	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
velocity	0.0064	-0.0036	-0.0742
new	0.0935	1.4449	0.6085
past	0.0933	1.4450	0.5915
past	0.0933	1.4450	0.5915
past	0.0932	1.4452	0.5856
past	0.0929	1.4452	0.5729
past	0.0922	1.4455	0.5541
past	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
past	0.0174	0.0395	0.3818
velocity	0.0065	-0.0051	-0.1591
new	0.0933	1.4450	0.5915
past	0.0933	1.4450	0.5915
past	0.0932	1.4452	0.5856
past	0.0929	1.4452	0.5729
past	0.0922	1.4455	0.5541
past	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
past	0.0174	0.0395	0.3818
past	0.0240	0.0344	0.2227
velocity	0.0000	0.0000	0.0000
new	0.0933	1.4450	0.5915
past	0.0932	1.4452	0.5856
past	0.0929	1.4452	0.5729
past	0.0922	1.4455	0.5541
past	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
past	0.0174	0.0395	0.3818
past	0.0240	0.0344	0.2227
past	0.0240	0.0344	0.2227
velocity	0.0003	-0.0004	-0.0127
new	0.0932	1.4452	0.5856
past	0.0929	1.4452	0.5729
past	0.0922	1.4455	0.5541
past	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
past	0.0174	0.0395	0.3818
past	0.0240	0.0344	0.2227
past	0.0240	0.0344	0.2227
past	0.0243	0.0340	0.2100
velocity	0.0001	-0.0001	-0.0063
new	0.0929	1.4452	0.5729
past	0.0922	1.4455	0.5541
past	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
past	0.0174	0.0395	0.3818
past	0.0240	0.0344	0.2227
past	0.0240	0.0344	0.2227
past	0.0243	0.0340	0.2100
past	0.0244	0.0338	0.2037
velocity	0.0003	-0.0002	-0.0131
new	0.0922	1.4455	0.5541
past	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
past	0.0174	0.0395	0.3818
past	0.0240	0.0344	0.2227
past	0.0240	0.0344	0.2227
past	0.0243	0.0340	0.2100
past	0.0244	0.0338	0.2037
past	0.0247	0.0336	0.1907
velocity	0.0005	-0.0008	-0.0472
new	0.1021	-0.0746	0.5142
past	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
past	0.0174	0.0395	0.3818
past	0.0240	0.0344	0.2227
past	0.0240	0.0344	0.2227
past	0.0243	0.0340	0.2100
past	0.0244	0.0338	0.2037
past	0.0247	0.0336	0.1907
past	0.0251	0.0328	0.1435
velocity	0.0001	-0.0003	-0.0207
new	0.0917	-0.0785	0.5144
past	0.0110	0.0431	0.4560
past	0.0174	0.0395	0.3818
past	0.0240	0.0344	0.2227
past	0.0240	0.0344	0.2227
past	0.0243	0.0340	0.2100
past	0.0244	0.0338	0.2037
past	0.0247	0.0336	0.1907
past	0.0251	0.0328	0.1435
past	0.0252	0.0324	0.1228
velocity	0.0816	0.0226	-0.0495
new	0.0934	1.4446	0.6357
past	0.0934	1.4450	0.6054
past	0.0934	1.4451	0.5976
past	0.0934	1.4451	0.5976
past	0.0932	1.4451	0.5842
past	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0926	1.4453	0.5612
past	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
velocity	-0.0007	0.0004	-0.0157
new	0.0934	1.4450	0.6054
past	0.0934	1.4451	0.5976
past	0.0934	1.4451	0.5976
past	0.0932	1.4451	0.5842
past	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0926	1.4453	0.5612
past	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
velocity	0.0776	-1.3363	-0.0306
new	0.0934	1.4451	0.5976
past	0.0934	1.4451	0.5976
past	0.0932	1.4451	0.5842
past	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0926	1.4453	0.5612
past	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
past	0.1694	0.1096	0.5112
velocity	-0.1316	-0.2054	0.0041
new	0.0934	1.4451	0.5976
past	0.0932	1.4451	0.5842
past	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0926	1.4453	0.5612
past	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
past	0.1694	0.1096	0.5112
past	0.0377	-0.0958	0.5153
velocity	-0.0366	0.1431	-0.0106
new	0.0932	1.4451	0.5842
past	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0926	1.4453	0.5612
past	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
past	0.1694	0.1096	0.5112
past	0.0377	-0.0958	0.5153
past	0.0011	0.0473	0.5047
velocity	0.0037	-0.0014	-0.0104
new	0.0930	1.4453	0.5742
past	0.0929	1.4452	0.5729
past	0.0926	1.4453	0.5612
past	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
past	0.1694	0.1096	0.5112
past	0.0377	-0.0958	0.5153
past	0.0011	0.0473	0.5047
past	0.0048	0.0459	0.4942
velocity	0.0108	-0.0053	-0.0858
new	0.0929	1.4452	0.5729
past	0.0926	1.4453	0.5612
past	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
past	0.1694	0.1096	0.5112
past	0.0377	-0.0958	0.5153
past	0.0011	0.0473	0.5047
past	0.0048	0.0459	0.4942
past	0.0156	0.0406	0.4084
velocity	0.0002	-0.0001	-0.0035
new	0.0926	1.4453	0.5612
past	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
past	0.1694	0.1096	0.5112
past	0.0377	-0.0958	0.5153
past	0.0011	0.0473	0.5047
past	0.0048	0.0459	0.4942
past	0.0156	0.0406	0.4084
past	0.0158	0.0405	0.4049
velocity	0.0022	-0.0014	-0.0313
new	0.0924	1.4454	0.5588
past	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
past	0.1694	0.1096	0.5112
past	0.0377	-0.0958	0.5153
past	0.0011	0.0473	0.5047
past	0.0048	0.0459	0.4942
past	0.0156	0.0406	0.4084
past	0.0158	0.0405	0.4049
past	0.0180	0.0391	0.3736
velocity	0.0000	0.0000	0.0000
new	0.0924	1.4455	0.5576
past	0.0918	1.4459	0.5418
past	0.1694	0.1096	0.5112
past	0.0377	-0.0958	0.5153
past	0.0011	0.0473	0.5047
past	0.0048	0.0459	0.4942
past	0.0156	0.0406	0.4084
past	0.0158	0.0405	0.4049
past	0.0180	0.0391	0.3736
past	0.0180	0.0391	0.3736
velocity	0.0815	0.0175	-0.2971
new	0.0934	1.4448	0.6165
past	0.0932	1.4452	0.5885
past	0.0929	1.4452	0.5702
past	0.0926	1.4453	0.5612
past	0.0924	1.4455	0.5576
past	0.1051	1.1186	0.5294
past	0.0377	-0.0958	0.5153
past	0.0053	0.0457	0.4919
past	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
velocity	0.0012	-0.0005	-0.0072
new	0.0932	1.4452	0.5885
past	0.0929	1.4452	0.5702
past	0.0926	1.4453	0.5612
past	0.0924	1.4455	0.5576
past	0.1051	1.1186	0.5294
past	0.0377	-0.0958	0.5153
past	0.0053	0.0457	0.4919
past	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
velocity	0.0009	-0.0005	-0.0060
new	0.0929	1.4452	0.5702
past	0.0926	1.4453	0.5612
past	0.0924	1.4455	0.5576
past	0.1051	1.1186	0.5294
past	0.0377	-0.0958	0.5153
past	0.0053	0.0457	0.4919
past	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
past	0.0095	0.0438	0.4673
velocity	0.0006	-0.0003	-0.0044
new	0.0926	1.4453	0.5612
past	0.0924	1.4455	0.5576
past	0.1051	1.1186	0.5294
past	0.0377	-0.0958	0.5153
past	0.0053	0.0457	0.4919
past	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
past	0.0095	0.0438	0.4673
past	0.0101	0.0435	0.4630
velocity	0.0051	-0.0026	-0.0511
new	0.0924	1.4455	0.5576
past	0.1051	1.1186	0.5294
past	0.0377	-0.0958	0.5153
past	0.0053	0.0457	0.4919
past	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
past	0.0095	0.0438	0.4673
past	0.0101	0.0435	0.4630
past	0.0153	0.0409	0.4119
velocity	0.0045	-0.0029	-0.0693
new	0.1051	1.1186	0.5294
past	0.0377	-0.0958	0.5153
past	0.0053	0.0457	0.4919
past	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
past	0.0095	0.0438	0.4673
past	0.0101	0.0435	0.4630
past	0.0153	0.0409	0.4119
past	0.0198	0.0380	0.3426
velocity	0.0031	-0.0025	-0.0781
new	0.0377	-0.0958	0.5153
past	0.0053	0.0457	0.4919
past	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
past	0.0095	0.0438	0.4673
past	0.0101	0.0435	0.4630
past	0.0153	0.0409	0.4119
past	0.0198	0.0380	0.3426
past	0.0229	0.0354	0.2645
velocity	0.0021	-0.0023	-0.1005
new	0.0053	0.0457	0.4919
past	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
past	0.0095	0.0438	0.4673
past	0.0101	0.0435	0.4630
past	0.0153	0.0409	0.4119
past	0.0198	0.0380	0.3426
past	0.0229	0.0354	0.2645
past	0.0250	0.0331	0.1640
velocity	0.0002	-0.0003	-0.0205
new	0.0058	0.0455	0.4894
past	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
past	0.0095	0.0438	0.4673
past	0.0101	0.0435	0.4630
past	0.0153	0.0409	0.4119
past	0.0198	0.0380	0.3426
past	0.0229	0.0354	0.2645
past	0.0250	0.0331	0.1640
past	0.0251	0.0328	0.1435
velocity	0.0001	-0.0004	-0.0344
new	0.0075	0.0447	0.4805
past	0.0086	0.0442	0.4733
past	0.0095	0.0438	0.4673
past	0.0101	0.0435	0.4630
past	0.0153	0.0409	0.4119
past	0.0198	0.0380	0.3426
past	0.0229	0.0354	0.2645
past	0.0250	0.0331	0.1640
past	0.0251	0.0328	0.1435
past	0.0252	0.0323	0.1091
velocity	0.0252	0.0103	-0.0135
new	0.0934	1.4445	0.6373
past	0.0934	1.4446	0.6309
past	0.0934	1.4447	0.6262
past	0.0934	1.4449	0.6117
past	0.0935	1.4449	0.6101
past	0.0926	1.4454	0.5625
past	0.0921	1.4456	0.5517
past	0.0917	1.4458	0.5377
past	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
velocity	-0.0088	-1.3362	-0.0034
new	0.0934	1.4446	0.6309
past	0.0934	1.4447	0.6262
past	0.0934	1.4449	0.6117
past	0.0935	1.4449	0.6101
past	0.0926	1.4454	0.5625
past	0.0921	1.4456	0.5517
past	0.0917	1.4458	0.5377
past	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
velocity	-0.0864	0.1242	-0.0225
new	0.0934	1.4447	0.6262
past	0.0934	1.4449	0.6117
past	0.0935	1.4449	0.6101
past	0.0926	1.4454	0.5625
past	0.0921	1.4456	0.5517
past	0.0917	1.4458	0.5377
past	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
past	0.0053	0.0457	0.4919
velocity	0.0013	-0.0006	-0.0067
new	0.0934	1.4449	0.6117
past	0.0935	1.4449	0.6101
past	0.0926	1.4454	0.5625
past	0.0921	1.4456	0.5517
past	0.0917	1.4458	0.5377
past	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
past	0.0053	0.0457	0.4919
past	0.0066	0.0451	0.4852
velocity	0.0015	-0.0006	-0.0082
new	0.0935	1.4449	0.6101
past	0.0926	1.4454	0.5625
past	0.0921	1.4456	0.5517
past	0.0917	1.4458	0.5377
past	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
past	0.0053	0.0457	0.4919
past	0.0066	0.0451	0.4852
past	0.0081	0.0445	0.4770
velocity	0.0077	-0.0040	-0.0721
new	0.0926	1.4454	0.5625
past	0.0921	1.4456	0.5517
past	0.0917	1.4458	0.5377
past	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
past	0.0053	0.0457	0.4919
past	0.0066	0.0451	0.4852
past	0.0081	0.0445	0.4770
past	0.0158	0.0405	0.4049
velocity	0.0033	-0.0021	-0.0486
new	0.0921	1.4456	0.5517
past	0.0917	1.4458	0.5377
past	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
past	0.0053	0.0457	0.4919
past	0.0066	0.0451	0.4852
past	0.0081	0.0445	0.4770
past	0.0158	0.0405	0.4049
past	0.0190	0.0385	0.3563
velocity	0.0000	0.0000	0.0000
new	0.0917	1.4458	0.5377
past	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
past	0.0053	0.0457	0.4919
past	0.0066	0.0451	0.4852
past	0.0081	0.0445	0.4770
past	0.0158	0.0405	0.4049
past	0.0190	0.0385	0.3563
past	0.0190	0.0385	0.3563
velocity	0.0014	-0.0010	-0.0280
new	0.0979	1.3393	0.5076
past	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
past	0.0053	0.0457	0.4919
past	0.0066	0.0451	0.4852
past	0.0081	0.0445	0.4770
past	0.0158	0.0405	0.4049
past	0.0190	0.0385	0.3563
past	0.0190	0.0385	0.3563
past	0.0205	0.0375	0.3282
velocity	0.0046	-0.0046	-0.1779
new	0.1005	1.2576	0.5179
past	0.0917	-0.0785	0.5144
past	0.0053	0.0457	0.4919
